pathway	pval	padj	log2err	ES	NES	size	Ontology_Source	GROUP
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.334872979214781	0.80547213012385	0.11101149245045	-0.522279658763257	-1.11315739030086	23	REACTOME	Day_Day7_Day0
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.353348729792148	0.809943594141707	0.107554375265169	-0.513040200866222	-1.09346493115969	23	REACTOME	Day_Day7_Day0
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.491258741258741	0.846901837612536	0.0730744399126987	0.485388753254972	0.984604046952939	28	REACTOME	Day_Day7_Day0
REACTOME_DSCAM_INTERACTIONS	0.457407407407407	0.839375448671931	0.0797705918628453	0.595803867469681	1.05652391733467	10	REACTOME	Day_Day7_Day0
REACTOME_DUAL_INCISION_IN_GG_NER	0.330952380952381	0.80547213012385	0.11378726182188	-0.471182149682988	-1.09216048407162	41	REACTOME	Day_Day7_Day0
REACTOME_DUAL_INCISION_IN_TC_NER	0.682692307692308	0.892384356113436	0.0725351864394589	-0.343893732155327	-0.827531368128422	66	REACTOME	Day_Day7_Day0
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.0342440083669494	0.444886742033951	0.321775918075361	-0.842062983280137	-1.53235814970808	9	REACTOME	Day_Day7_Day0
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.0709382151029748	0.570889522202232	0.257206466468838	-0.695845747709227	-1.47256173991233	22	REACTOME	Day_Day7_Day0
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.142614601018676	0.671710462199745	0.151148761385484	0.575960554600657	1.31144046778412	57	REACTOME	Day_Day7_Day0
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.156521739130435	0.676512548595342	0.16440575583821	-0.714640496976296	-1.35706120449229	12	REACTOME	Day_Day7_Day0
REACTOME_ECM_PROTEOGLYCANS	0.00400637674964291	0.178455467219808	0.407017918923954	0.692950621296408	1.62982607923677	73	REACTOME	Day_Day7_Day0
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.665127020785219	0.891726962059443	0.0718276293603809	-0.385436358792899	-0.83439633621257	26	REACTOME	Day_Day7_Day0
REACTOME_EGFR_DOWNREGULATION	0.579861111111111	0.865903709025117	0.0645031249656493	0.446717426801399	0.920716974823343	31	REACTOME	Day_Day7_Day0
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	0.404805914972274	0.822635637938033	0.0862865626267245	0.62377919298333	1.10971432838599	9	REACTOME	Day_Day7_Day0
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	0.55452865064695	0.864278888084767	0.0697792517076235	0.531877918814662	0.946220319786342	9	REACTOME	Day_Day7_Day0
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.173010380622837	0.694405558807809	0.137250779610133	0.656637530248819	1.31765734090916	25	REACTOME	Day_Day7_Day0
REACTOME_EICOSANOIDS	0.245119305856833	0.749296074178044	0.128142916898415	-0.688226336075515	-1.25241134673913	9	REACTOME	Day_Day7_Day0
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.913824057450628	0.967834039107017	0.0448645113168564	0.307952014772696	0.569893839356088	15	REACTOME	Day_Day7_Day0
REACTOME_ELASTIC_FIBRE_FORMATION	0.44578313253012	0.836728037219674	0.0959206777921745	-0.434350063328061	-1.00349423941348	43	REACTOME	Day_Day7_Day0
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.594936708860759	0.866980767745424	0.0652353056017703	0.493108794462402	0.906517363268262	14	REACTOME	Day_Day7_Day0
REACTOME_ENDOGENOUS_STEROLS	0.0726643598615917	0.570889522202232	0.219250346703755	0.737515787245274	1.47995362179785	25	REACTOME	Day_Day7_Day0
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.61013986013986	0.874677711166166	0.0623861492893626	0.429257492434637	0.888877736576852	33	REACTOME	Day_Day7_Day0
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.177902621722846	0.705725667343302	0.141225119642531	0.740352919061097	1.30886287553836	11	REACTOME	Day_Day7_Day0
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.636363636363636	0.885754868270332	0.0603786357920401	0.432340740172646	0.876996921708663	28	REACTOME	Day_Day7_Day0
REACTOME_ENOS_ACTIVATION	0.754273504273504	0.914414752929489	0.0618406035753285	-0.403680570884946	-0.758553988432734	11	REACTOME	Day_Day7_Day0
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.376744186046512	0.815170017212822	0.103958471559957	-0.492149528782473	-1.0685501348223	28	REACTOME	Day_Day7_Day0
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.73444976076555	0.911556524701143	0.0686325631836726	-0.344867341478901	-0.80101199007486	42	REACTOME	Day_Day7_Day0
REACTOME_EPHRIN_SIGNALING	0.63882618510158	0.885754868270332	0.0727141077934447	-0.427488947889989	-0.879814667319679	19	REACTOME	Day_Day7_Day0
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.394299287410926	0.816173391037275	0.102449405629826	-0.440413040399557	-1.04026402069869	51	REACTOME	Day_Day7_Day0
REACTOME_EPH_EPHRIN_SIGNALING	0.475124378109453	0.843179192172481	0.0940503465727813	-0.380760040445622	-0.96687414783238	92	REACTOME	Day_Day7_Day0
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.978653530377668	0.988794926004228	0.0376142599562161	0.258935031558744	0.657904867175847	132	REACTOME	Day_Day7_Day0
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING	0.618081180811808	0.875603492326397	0.0643583367917361	0.498460311122228	0.890763858550629	12	REACTOME	Day_Day7_Day0
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	0.676311030741411	0.892384356113436	0.0590954798717342	0.446618717094697	0.821051310286069	14	REACTOME	Day_Day7_Day0
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.935042735042735	0.971349631922754	0.0415717899246479	0.28054288065238	0.642547021862528	61	REACTOME	Day_Day7_Day0
REACTOME_ERKS_ARE_INACTIVATED	0.221238938053097	0.741202587562331	0.137250779610133	-0.666529239096159	-1.276415648683	13	REACTOME	Day_Day7_Day0
REACTOME_ERK_MAPK_TARGETS	0.281464530892448	0.782180398683293	0.122107920287081	-0.552444365710899	-1.16909306272853	22	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.403846153846154	0.822635637938033	0.0946646223153342	-0.574194559140059	-1.07896590617983	11	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.0590717299578059	0.570889522202232	0.271288554688953	-0.847479213067651	-1.53925812482683	8	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	0.196296296296296	0.72863315696649	0.132846300606183	0.735068868980363	1.30347901947014	10	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG	0.255555555555556	0.762798209146147	0.114266502484433	0.743098167205558	1.27135242456994	6	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	0.516363636363636	0.852569184467445	0.0725351864394589	0.546605961663056	0.991013676523921	13	REACTOME	Day_Day7_Day0
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5	0.211111111111111	0.729761024882976	0.127505315300183	0.775347162068729	1.32652661234033	6	REACTOME	Day_Day7_Day0
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	0.466071428571429	0.841603613875069	0.0768736734126542	0.528422845924896	1.01727108030482	20	REACTOME	Day_Day7_Day0
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.388333333333333	0.815170017212822	0.0828962134571565	0.404528528216473	1.04160221354694	149	REACTOME	Day_Day7_Day0
REACTOME_ESR_MEDIATED_SIGNALING	0.0713128038897893	0.570889522202232	0.213927855492356	0.486000382810469	1.29087467518846	203	REACTOME	Day_Day7_Day0
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.22008547008547	0.741202587562331	0.135002033828631	-0.678976296660138	-1.2758607052942	11	REACTOME	Day_Day7_Day0
REACTOME_ESTROGEN_BIOSYNTHESIS	0.0648148148148148	0.570889522202232	0.241339976815091	0.894398869325649	1.53020989854659	6	REACTOME	Day_Day7_Day0
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.594728171334432	0.866980767745424	0.0607719451853533	0.360428610722894	0.91627418661475	135	REACTOME	Day_Day7_Day0
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.240282685512367	0.745903880328861	0.115240003147781	0.610714865367269	1.21387017897628	24	REACTOME	Day_Day7_Day0
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ	0.207792207792208	0.729761024882976	0.140406238523342	-0.760647211436835	-1.29758786927075	6	REACTOME	Day_Day7_Day0
REACTOME_ETHANOL_OXIDATION	0.342696629213483	0.806711461229534	0.0965629554309422	0.662456387828082	1.17115033974745	11	REACTOME	Day_Day7_Day0
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.0261365692999398	0.407140319079658	0.352487857583619	0.614859119786154	1.50327163137843	93	REACTOME	Day_Day7_Day0
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.0502431118314425	0.55552490315758	0.257206466468838	0.555560864723532	1.39658814604089	117	REACTOME	Day_Day7_Day0
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.945804195804196	0.971349631922754	0.042077210988939	0.289955715242572	0.600420923139937	33	REACTOME	Day_Day7_Day0
REACTOME_EXTENSION_OF_TELOMERES	0.106888361045131	0.62649399808146	0.211400189384923	-0.592449758069529	-1.39937765428618	51	REACTOME	Day_Day7_Day0
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.000685642811997948	0.0716279499156853	0.477270815362862	0.570065570005584	1.58787083865335	282	REACTOME	Day_Day7_Day0
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.0756013745704467	0.570889522202232	0.213927855492356	0.594733946396985	1.39405192129508	72	REACTOME	Day_Day7_Day0
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0632911392405063	0.570889522202232	0.287857117255149	-0.522951075587419	-1.39777883410539	142	REACTOME	Day_Day7_Day0
REACTOME_FANCONI_ANEMIA_PATHWAY	0.11031175059952	0.62649399808146	0.208955027549354	-0.6084414875139	-1.36974286541265	37	REACTOME	Day_Day7_Day0
REACTOME_FASL_CD95L_SIGNALING	0.798872180451128	0.924604104917081	0.0531298054705469	0.414279128606128	0.680157522707723	5	REACTOME	Day_Day7_Day0
REACTOME_FATTY_ACIDS	0.758547008547009	0.914414752929489	0.0615706755421678	-0.40155612168652	-0.754561947376222	11	REACTOME	Day_Day7_Day0
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	0.171673819742489	0.691574896585377	0.155241966228839	-0.759935030802302	-1.3498153362219	7	REACTOME	Day_Day7_Day0
REACTOME_FATTY_ACID_METABOLISM	0.00826390214066333	0.244884721945648	0.380730400722792	0.577725435944887	1.50668507619454	168	REACTOME	Day_Day7_Day0
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.00165368334346757	0.122766301545997	0.45505986738723	0.80497963929244	1.69738636090139	37	REACTOME	Day_Day7_Day0
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	0.785714285714286	0.917549491706795	0.0538979025357319	0.425008147059421	0.697772271094468	5	REACTOME	Day_Day7_Day0
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	0.664930555555556	0.891726962059443	0.0579754757571486	0.414164657785311	0.853623359906144	31	REACTOME	Day_Day7_Day0
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.528070175438596	0.853120625397691	0.0696133438850965	0.463681488458402	0.953307767635555	32	REACTOME	Day_Day7_Day0
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	0.0573355817875211	0.570889522202232	0.245041785430996	0.603661395753788	1.43485048917357	78	REACTOME	Day_Day7_Day0
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.656616415410385	0.891726962059443	0.0568864160475701	0.361354382890185	0.870139170036132	85	REACTOME	Day_Day7_Day0
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0.146711635750422	0.676512548595342	0.148261500475107	0.623388627331821	1.33259843088613	38	REACTOME	Day_Day7_Day0
REACTOME_FCGR_ACTIVATION	0.0222730176295202	0.377801343736952	0.352487857583619	0.855454553860084	1.51234995963499	11	REACTOME	Day_Day7_Day0
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.168595041322314	0.691574896585377	0.135740943810425	0.484348520339485	1.22664923933722	128	REACTOME	Day_Day7_Day0
REACTOME_FERTILIZATION	0.70917225950783	0.904006175447839	0.0670512579829467	-0.398047377279203	-0.811740237103458	18	REACTOME	Day_Day7_Day0
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	0.402255639097744	0.822635637938033	0.0875697115548511	0.688523987460023	1.13040879276563	5	REACTOME	Day_Day7_Day0
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	0.434380776340111	0.836728037219674	0.0824344091527096	0.597183822368636	1.06240068892535	9	REACTOME	Day_Day7_Day0
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.546125461254613	0.858728477609909	0.0704500850658419	0.538321184523249	0.961996461435205	12	REACTOME	Day_Day7_Day0
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	0.171328671328671	0.691574896585377	0.13880510939114	0.643279872272875	1.30488389217072	28	REACTOME	Day_Day7_Day0
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION	0.772234273318872	0.914414752929489	0.0614364107201271	-0.399231899390677	-0.726508903492816	9	REACTOME	Day_Day7_Day0
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.222943722943723	0.742669367669368	0.135002033828631	-0.69215989330034	-1.26798230558619	10	REACTOME	Day_Day7_Day0
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.967136150234742	0.984618718003684	0.0545680646670941	-0.258563267542338	-0.563829310254546	29	REACTOME	Day_Day7_Day0
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	0.144469525959368	0.67198275862069	0.175204047558551	-0.676253927102379	-1.33057439684502	16	REACTOME	Day_Day7_Day0
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.269320843091335	0.77467010033098	0.126875729929857	-0.525531817529178	-1.1569682542938	30	REACTOME	Day_Day7_Day0
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	0.521645021645022	0.852569184467445	0.0810802057550866	-0.57687063699331	-0.984083461355287	6	REACTOME	Day_Day7_Day0
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	0.262820512820513	0.765416339355852	0.122107920287081	-0.660579576495922	-1.24129152743148	11	REACTOME	Day_Day7_Day0
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING	0.478354978354978	0.843179192172481	0.0857844408075645	-0.547896419219527	-1.00370300502653	10	REACTOME	Day_Day7_Day0
REACTOME_FIBRONECTIN_MATRIX_FORMATION	0.127777777777778	0.651973904315825	0.16823816568964	0.832901235221892	1.42499477398621	6	REACTOME	Day_Day7_Day0
REACTOME_FLT3_SIGNALING	0.123924268502582	0.646146938446572	0.16440575583821	0.641923431957472	1.34860750949304	36	REACTOME	Day_Day7_Day0
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	0.557407407407407	0.864278888084767	0.0696133438850965	0.548794023943131	0.938921186622427	6	REACTOME	Day_Day7_Day0
REACTOME_FLT3_SIGNALING_IN_DISEASE	0.238095238095238	0.745903880328861	0.115734447701689	0.595147138382532	1.20260392815343	27	REACTOME	Day_Day7_Day0
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	0.537037037037037	0.855875738601288	0.0714786287425507	0.543282825626658	0.963389683234868	10	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_APOPTOSOME	0.450854700854701	0.836728037219674	0.0883594442500905	-0.54797614253715	-1.02969902062988	11	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.628828828828829	0.885686399283259	0.0623861492893626	0.471094500928138	0.886139587734604	18	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.524475524475524	0.852578125	0.0697792517076235	0.470673854064436	0.95475508733789	28	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.536626916524702	0.855875738601288	0.0673623868166279	0.42897043764084	0.933985578903359	43	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	0.65195246179966	0.891703618139136	0.0578529757032509	0.37562740870727	0.858659634952905	58	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	0.710648148148148	0.904656995328252	0.0686325631836726	-0.411745653625546	-0.816742376392829	17	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	0.789022298456261	0.919908196767512	0.0494904866135495	0.336138299106058	0.761376778834356	54	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	0.841836734693878	0.943183037678546	0.0461379160269737	0.31932204831176	0.753533721307345	76	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.037770248850605	0.473205736713016	0.321775918075361	-0.656399936717045	-1.58565043911663	68	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	0.699481865284974	0.899746062689171	0.0553642837725362	0.39651382881777	0.824626677854762	34	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.468822170900693	0.84204350741265	0.0905428948469474	-0.468204562997261	-0.997904782865058	23	REACTOME	Day_Day7_Day0
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	0.753759398496241	0.914414752929489	0.055826471778749	0.43929523801091	0.721228611801179	5	REACTOME	Day_Day7_Day0
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	0.00597675442097063	0.211767275961209	0.407017918923954	0.938789139605573	1.6340894511131	7	REACTOME	Day_Day7_Day0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.577966101694915	0.865561145573845	0.0635007968065945	0.392934785892657	0.903918714713412	62	REACTOME	Day_Day7_Day0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.509838998211091	0.851984193711115	0.0723570851036907	0.537839427833834	1.00029511758699	16	REACTOME	Day_Day7_Day0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.291592128801431	0.789222445835818	0.103576326612592	0.644841423769804	1.19930167710588	16	REACTOME	Day_Day7_Day0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.372134038800705	0.815170017212822	0.0883594442500905	0.537305577847392	1.08572444840136	27	REACTOME	Day_Day7_Day0
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	0.577777777777778	0.865561145573845	0.0678338263479455	0.515436942463811	0.914011283450728	10	REACTOME	Day_Day7_Day0
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	0.706618962432916	0.902966362649931	0.0565299525056311	0.42306371577487	0.805147482166285	19	REACTOME	Day_Day7_Day0
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.240362811791383	0.745903880328861	0.132846300606183	-0.568125460852398	-1.19326260661582	21	REACTOME	Day_Day7_Day0
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	0.25503355704698	0.762798209146147	0.127505315300183	-0.585801517364886	-1.19462830241887	18	REACTOME	Day_Day7_Day0
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	0.288590604026846	0.785999612177623	0.118815039412263	-0.573274391474358	-1.16908166470426	18	REACTOME	Day_Day7_Day0
REACTOME_FRUCTOSE_CATABOLISM	0.18984962406015	0.723656635476221	0.136490437780413	0.804426143697343	1.3206952880764	5	REACTOME	Day_Day7_Day0
REACTOME_FRUCTOSE_METABOLISM	0.227611940298507	0.745903880328861	0.122679189568808	0.741183968309473	1.29013092807775	7	REACTOME	Day_Day7_Day0
REACTOME_G0_AND_EARLY_G1	0.126436781609195	0.650179331053466	0.190023305279108	-0.614141506334391	-1.33683722464732	27	REACTOME	Day_Day7_Day0
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	0.723549488054608	0.908322971659974	0.0532386494755899	0.354639251366788	0.822830850656336	66	REACTOME	Day_Day7_Day0
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.0476450510668631	0.538250975458258	0.321775918075361	-0.724116351209027	-1.57902561615551	29	REACTOME	Day_Day7_Day0
REACTOME_G2_M_CHECKPOINTS	0.0427940373062842	0.511837753471616	0.321775918075361	-0.519023835250442	-1.39692661134113	155	REACTOME	Day_Day7_Day0
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.173267326732673	0.694405558807809	0.166933848713193	-0.496725052364063	-1.24862993339037	84	REACTOME	Day_Day7_Day0
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT	0.0723404255319149	0.570889522202232	0.245041785430996	-0.87185829258347	-1.47428965017449	5	REACTOME	Day_Day7_Day0
REACTOME_G2_PHASE	0.482978723404255	0.843179192172481	0.0843144320642653	-0.608400089084044	-1.02878869436913	5	REACTOME	Day_Day7_Day0
REACTOME_GAB1_SIGNALOSOME	0.501754385964912	0.849575744276205	0.0721797965581253	0.529249400418335	0.997637871310336	17	REACTOME	Day_Day7_Day0
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.391525423728814	0.815170017212822	0.0833634065110386	0.494604896790512	1.05599823642722	39	REACTOME	Day_Day7_Day0
REACTOME_GABA_RECEPTOR_ACTIVATION	0.428082191780822	0.836728037219674	0.0791316651768349	0.454245152332294	1.02165724706319	52	REACTOME	Day_Day7_Day0
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.480984340044743	0.843179192172481	0.0873098257637931	-0.491218696125213	-1.00174502740824	18	REACTOME	Day_Day7_Day0
REACTOME_GALACTOSE_CATABOLISM	0.879699248120301	0.948573435828919	0.048701086452153	0.378027818200502	0.620640641991675	5	REACTOME	Day_Day7_Day0
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.555825242718447	0.864278888084767	0.0838361057159929	-0.403058837187968	-0.915512140622737	39	REACTOME	Day_Day7_Day0
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.587852494577007	0.866980767745424	0.0749278818393739	-0.496502775131703	-0.903519200977197	9	REACTOME	Day_Day7_Day0
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	0.143867924528302	0.67198275862069	0.179782316298324	-0.614806986506135	-1.32047712665942	25	REACTOME	Day_Day7_Day0
REACTOME_GAP_JUNCTION_ASSEMBLY	0.379391100702576	0.815170017212822	0.103958471559957	-0.484726794871411	-1.06713522372158	30	REACTOME	Day_Day7_Day0
REACTOME_GAP_JUNCTION_DEGRADATION	0.743542435424354	0.912742249469739	0.0555947097758869	0.425235301373803	0.75990852108341	12	REACTOME	Day_Day7_Day0
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	0.710843373493976	0.904656995328252	0.070619624712259	-0.359572051596816	-0.830731966899616	43	REACTOME	Day_Day7_Day0
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.749552772808587	0.914414752929489	0.05378728077603	0.401163238001169	0.746099314332781	16	REACTOME	Day_Day7_Day0
REACTOME_GDP_FUCOSE_BIOSYNTHESIS	0.609259259259259	0.874677711166166	0.0652353056017703	0.510477527184025	0.87336622604581	6	REACTOME	Day_Day7_Day0
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.0610328638497653	0.570889522202232	0.282013350011725	-0.693594845501543	-1.51246968315485	29	REACTOME	Day_Day7_Day0
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	0.150259067357513	0.676512548595342	0.148261500475107	0.631576443476433	1.313484540875	34	REACTOME	Day_Day7_Day0
REACTOME_GENE_SILENCING_BY_RNA	0.975206611570248	0.986255665421646	0.0380842053196415	0.260818330929287	0.659141537113965	125	REACTOME	Day_Day7_Day0
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.160944206008584	0.680683529057513	0.160801401070022	-0.765354545672064	-1.35944161213967	7	REACTOME	Day_Day7_Day0
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	0.73019801980198	0.910296655548052	0.070619624712259	-0.323247624073988	-0.812555471875573	84	REACTOME	Day_Day7_Day0
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0.904076738609113	0.963400981197271	0.0587185879555941	-0.294095382972598	-0.662076897851765	37	REACTOME	Day_Day7_Day0
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.94131455399061	0.971349631922754	0.055826471778749	-0.272524474011319	-0.602028459959021	31	REACTOME	Day_Day7_Day0
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.890265486725664	0.953899583371347	0.0454059226590179	0.319035518647665	0.62212520836322	22	REACTOME	Day_Day7_Day0
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.137037037037037	0.657985023825732	0.161978948883402	0.824233254879526	1.41016489240296	6	REACTOME	Day_Day7_Day0
REACTOME_GLUCONEOGENESIS	0.123255813953488	0.646146938446572	0.193813302725311	-0.603836391007423	-1.34192996038495	33	REACTOME	Day_Day7_Day0
REACTOME_GLUCOSE_METABOLISM	0.200501253132832	0.729761024882976	0.155241966228839	-0.47831445783276	-1.20865926803301	90	REACTOME	Day_Day7_Day0
REACTOME_GLUCURONIDATION	0.510166358595194	0.851984193711115	0.0739901439101341	0.559032992206113	0.994529680486149	9	REACTOME	Day_Day7_Day0
