ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE53857_1	0.029083059637683	0.468701502015854	GSE53857	1	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE26499_1	0.0289043837037011	0.466358711176089	GSE26499	1	RANKlowFmshighvsRANKhighFmslow	Lineage-committed osteoclast precursors	21898588	Mouse	Bone	Development	Osteoblast precusors		Microarray	TRUE	Affy-ST
GSE53857_2	0.0288624639234738	0.465809060896206	GSE53857	2	X4.wks.post.surgery_treatedvsX4.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE108721_2	0.0288545042119223	0.465704693515024	GSE108721	2	Mir182Loss_BasalvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE41898_1	0.0286818275509419	0.463440564874022	GSE41898	1	Lkb1 mutant micevscontrol mice	Lkb1 knockout mice growth plate chondrocytes at postnatal day 30	24218567	Mouse	Cartilage	Gene perturbation	Lkb1	Knockout	Microarray	FALSE	Affy-ST
GSE75230_1	0.0285213229533483	0.461336035782709	GSE75230	1	OIM treated, grow at 39oCvsuntreated, grow at 39oC in BM	Osteoblast Differentiation of hFOB cells	26890492	Human	Cell line	Development	Osteoblast differentiation		Microarray	FALSE	Affy
GSE22925_1	0.0281564279759294	0.456551549190016	GSE22925	1	Wild type mice, endothelial, G-CSFvsWild type mice, endothelial, untreated	G-CSF treated endothelial/osteoblasts	20516641	Mouse	Bone	Exogenous	G-CSF		Microarray	FALSE	Affy
GSE125153_2	0.0280923584339661	0.455711472226798	GSE125153	2	Bcl3 knockout_3 daysvsWild-type_3 days	Bcl3 knockout osteoblasts	NA	Mouse	Bone				RNASeq	FALSE	RNASeq
GSE39340_1	0.0280457026674472	0.455099723906884	GSE39340	1	ankylosing spondylitisvsrheumatoid arthritis	Synovium from patients with RA  osteoarthritis or ankylosing spondylitis	NA	Human	Synovium	Disease	Rheumatoid arthritis	osteoarthritis or ankylosing spondylitis	Microarray	FALSE	Illumina
GSE99306_1	0.0272938796469543	0.445241854151947	GSE99306	1	X13delChopKO_LHZvsWT_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE55235_1	0.0269866850103843	0.441213931842869	GSE55235	1	synovial tissue from rheumatoid arthritis jointvssynovial tissue from osteoarthritic joint	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE92641_1	0.0265906286001621	0.436020857939626	GSE92641	1	Uhrf1KOvsControl	Effect of Uhrf1 knockout in chondrocyte differentiation	29180567	Mouse	Cartilage	Gene perturbation	Uhrf1	Knockout	RNASeq	FALSE	RNASeq
GSE114919_5	0.0261380978094762	0.430087294490405	GSE114919	5	Tibia_HZ_4wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE87605_1	0.0253979184865229	0.420382096375845	GSE87605	1	Hypertrophic cell layervsFlat cell layer	Three layers in the mouse growth plate	30843886	Mouse	Cartilage	Tissue	Round or Flat or Hypertrophic Cell layer.		Microarray	FALSE	Affy
GSE103492_5	0.025164312588133	0.417319066304216	GSE103492	5	Lrp6_KOvsLrp6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE103697_3	0.0244149014843424	0.407492821493	GSE103697	3	U266.5 ug/ml CRP for 24 hoursvsU266.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
E-GEOD-33567_1	0.0243956417082566	0.407240288172009	E-GEOD-33567	1	Mouse C2C12 cells (96h)vsMouse C2C12 cells (0h)	BMP2 induced C2C12 differentiation	23825702	Mouse	Cell line	Exogenous	BMP2		Microarray	TRUE	Affy
E-ERAD-89_3	0.0238014633579367	0.399449448268202	E-ERAD-89	3	SEROTONIN_24vsDMSO_24	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE16981_2	0.0234766241869425	0.395190171614419	GSE16981	2	Resting zone.1 weekvsProliferative zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE37219_1	0.0232690912028294	0.392469008426439	GSE37219	1	NFATc1 fl/fl MxCre+vsNFATc1 fl/fl MxCre-	NFATc1-deficient osteoclasts	18846253	Mouse	Bone	Gene perturbation	NFATc1	Knockout	Microarray	TRUE	Affy
GSE97118_2	0.0232607378872474	0.392359480126847	GSE97118	2	WT_D14vsWT_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE110051_1	0.0229808908923339	0.3886901388697	GSE110051	1	Mature_cartilagevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
GSE123076_1	0.0229461181013371	0.388234199592345	GSE123076	1	Adamts17-/-vswild type	Adamts17 knockout growth plates	31201465	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-GEOD-8077_2	0.0228085208967506	0.386430031211644	E-GEOD-8077	2	contralateral osteoarthritis inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE13837_15	0.0228033017850203	0.386361598452508	GSE13837	15	TNF stimulated synovial fibroblasts (4h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE51588_2	0.022071148462703	0.376761636898635	GSE51588	2	OA-Subchondral bone from lateral tibialvsNormal-Subchondral bone from lateral tibial	Subchondral Bone in Osteoarthritis	24229462	Human	Bone	Disease	Osteoarthritis	Bone	Microarray	FALSE	1C-Agilent
GSE43854_1	0.0219355704758328	0.374983944410147	GSE43854	1	mutant (Gnptabc.3082insC)vswild-type	MLII osteoblast model	24127423	Mouse	Bone	Gene perturbation	Gnptab	Knockin	Microarray	TRUE	Affy
E-MTAB-1123_3	0.0216211244389159	0.370860942064661	E-MTAB-1123	3	mOL-AR knockout.12vswild type.12	Mineralizing-osteoblast specific androgen receptor knockout	22525354	Mouse	Bone	Gene perturbation	AR	Knockout	Microarray	FALSE	Affy
E-MTAB-3010_1	0.0213941577309513	0.367884964760382	E-MTAB-3010	1	DMEM-F12 + MIMIC miR450a-5pvsDMEM-F12	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
E-GEOD-75549_1	0.0213713080491639	0.367585360756697	E-GEOD-75549	1	hdac3KOvsWT	HDAC3 knockout mouse chondrocytes	27507649	Mouse	Cartilage	Gene perturbation	HDAC3	Knockout	RNASeq	TRUE	RNASeq
GSE45793_3	0.021303358712346	0.366694412097202	GSE45793	3	WT DMM 6wkvsWT Sham 6wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE104794_1	0.021108918039527	0.364144914708236	GSE104794	1	Ad-Epas1(HIF-2a) infectedvsAd-null infected	HIF-2A overexpression in primary mouse articular chondrocytes	26903440	Mouse	Cartilage	Exogenous	HIF2A		Microarray	FALSE	Affy-ST
GSE93698_1	0.0209769011872768	0.362413915657307	GSE93698	1	diffuse systemic sclerosisvsMicrocrystalline arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE35466_4	0.0206413851457561	0.358014644355619	GSE35466	4	bone marrow cells, adiponectin, 72 hrsvsbone marrow cells, unterated, 72 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE114521_1	0.0206005182308333	0.357478799198429	GSE114521	1	Sox9null_E11.5vsControl_E11.5	Sox9 knockout embryos	30021842	Mouse	Embryo	Gene perturbation	Sox9	Knockout	RNASeq	FALSE	RNASeq
GSE111946_2	0.0205756132198166	0.357152245809991	GSE111946	2	inhibitors of miR-218vsAnti-miR Negative Control	Modulation of microRNA-218 in fibroblast-like synovial cells	30157923	Human	Synovium	Gene perturbation	Mir-218	Overexpression Knockdown	Microarray	TRUE	1C-Agilent
GSE55235_3	0.0204847955446198	0.35596144852242	GSE55235	3	synovial tissue from osteoarthritic jointvssynovial tissue from healthy joint	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
E-GEOD-18647_3	0.0194361454746076	0.342211595795235	E-GEOD-18647	3	Cre.;Tgfbr2lox/wt.Intervertebral disc (IVD)vsCre.;Tgfbr2lox/wt.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE104828_1	0.0192773599085129	0.340129606567904	GSE104828	1	Tet2KOvsWT	Tet2 knockout in osteoclast differentiation	29908294	Mouse	Bone	Gene perturbation	Tet2	Knockout	RNASeq	TRUE	RNASeq
E-GEOD-12860_7	0.0190566005168246	0.337235019316484	E-GEOD-12860	7	Chondrocytes stimulated with sodium aurothiomalate (tauredon) treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
E-GEOD-1919_1	0.0189328956411997	0.3356130065306	E-GEOD-1919	1	rheumatoid arthritis.disease modifying antirheumatic drugsvsrheumatoid arthritis.non-steroidal anti-inflammatory drugs	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE41038_3	0.0187675935998838	0.333445573572179	GSE41038	3	osteoarthritisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE18738_1	0.018723130389805	0.332862573954055	GSE18738	1	hypertrophic zonevsreserve zone	Bovine Hypertrophic Growth Plate and Reserve Zone Chondrocytes	19897599	Cow	Cartilage	Tissue	Hypertrophic Growth Plate and Reserve Zone		Microarray	FALSE	Affy
GSE97118_7	0.0187018286203444	0.332583266107437	GSE97118	7	Ezh2_cKO_D3vsWT_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE41342_3	0.0186086557523615	0.331361587637593	GSE41342	3	Gene expression data from DMM joints 8 weeks after surgeryvsGene expression data from sham controls 8 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE13104_3	0.0185350844488072	0.330396924002176	GSE13104	3	Rhabdomyosarcoma arisen from p53+/- mouse. Non-treated.vsCell type: mc3T3 mouse osteoblast, non-tumorigenic. Non-treated.	p53? osteosarcoma	NA	Mouse	Bone	Gene perturbation	p53	Heterozygote	Microarray	TRUE	Affy
E-GEOD-1919_4	0.0184344154905685	0.329076957132802	E-GEOD-1919	4	rheumatoid arthritis.disease modifying antirheumatic drugsvsnormal.none	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE13837_16	0.0182321545247508	0.32642492041247	GSE13837	16	TNF stimulated synovial fibroblasts (12h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE125153_3	0.0179801986813317	0.323121286683893	GSE125153	3	Wild-type_3 daysvsWild-type_1 day	Bcl3 knockout osteoblasts	NA	Mouse	Bone				RNASeq	FALSE	RNASeq
GSE16981_7	0.0179165418137587	0.32228662068879	GSE16981	7	Proliferative and early hypertrophic zone.12weeksvsProliferative and early hypertrophic zone.9weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE98295_3	0.0178498826990975	0.321412589364397	GSE98295	3	miR-140 KOvsmiR-140 WT	miR-140 mutations and knockout in mouse chondrocytes	30804514	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE120308_2	0.0178248348030421	0.321084162473735	GSE120308	2	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 KO Matn3 MUT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE27492_3	0.0178118234288273	0.320913557918079	GSE27492	3	Ankle.D07vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
E-MTAB-5326_3	0.0171419632816217	0.312130381684867	E-MTAB-5326	3	25 MPa pressure.24vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE55457_2	0.0166313049090239	0.305434651986358	GSE55457	2	rheumatoid arthritisvsnormal control	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE21523_1	0.0165979953287031	0.304997898261819	GSE21523	1	TERC-/-vsTERC+/+	Long bones of telomerase deficient mice	21308778	Mouse	Bone	Gene perturbation	TERC	Knockout	Microarray	TRUE	Illumina
GSE63939_2	0.0165824291487445	0.304793795207735	GSE63939	2	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsOsteosarcoma cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
E-MTAB-5023_1	0.0164667797560125	0.303277405552572	E-MTAB-5023	1	Mesenchymal cell-specific homozygous deletion of SbdsvsSbds wildtype	Sbds knockout osteoblasts	20305640	Mouse	Bone	Gene perturbation	Sbds	Knockout	Microarray	FALSE	Affy
GSE89179_4	0.0162933375519364	0.301003239144804	GSE89179	4	siCon_MSC_ObvssiCon_MSC_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE41038_1	0.0162374637098064	0.300270623830545	GSE41038	1	ankylosing spondylitisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
E-ERAD-89_2	0.0162365756054937	0.300258979046593	E-ERAD-89	2	MELATONIN_24vsDMSO_24	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
E-GEOD-54461_8	0.0161721227313348	0.299413875848805	E-GEOD-54461	8	Day18vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
E-MTAB-4304_1	0.0159912822887646	0.297042704069423	E-MTAB-4304	1	DamagedvsIntact	Human intact and damaged osteoarthrtitic cartilage	26973327	Human	Cartilage	Disease	Osteoarthritis		RNASeq	FALSE	RNASeq
GSE9247_2	0.015760486997236	0.294016526549014	GSE9247	2	TSA treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
GSE102856_1	0.0154163843482345	0.289504668034811	GSE102856	1	Senp6-MutvsWT	Senp6 knockout in osteochondroprogenitors	29321472	Mouse	Bone	Gene perturbation	Senp6		RNASeq	TRUE	RNASeq
GSE42295_1	0.0153844713553778	0.289086226302519	GSE42295	1	surgery: OA.time after surgery: 2 weeksvssurgery: Sham.time after surgery: 2 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
E-GEOD-8077_3	0.0153543725075397	0.288691571558418	E-GEOD-8077	3	ipsilateral osteoarthritic inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE69108_1	0.0153413539108231	0.288520872301643	GSE69108	1	Nasal chondrocytevsRib Chondrocyte	Developing mammalian chondrocytes	26146088	Mouse	Cartilage	Tissue	Nasal vs Rib		Microarray	FALSE	Affy-ST
GSE78980_7	0.0152950385676985	0.287913587598019	GSE78980	7	TO-/- 1g no treatmentvsTO+/+ 1g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE93698_10	0.0151555564438772	0.286084704240776	GSE93698	10	OsteoarthritisvsRheumatoid arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE103492_1	0.0149481216997883	0.283364829171592	GSE103492	1	WT_Wnt3avsWT	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE27492_4	0.0148661953768171	0.282290614895975	GSE27492	4	Ankle.D12vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE55457_1	0.0147440749867676	0.280689377813955	GSE55457	1	rheumatoid arthritisvsosteoarthritis	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE103697_1	0.0147002996892266	0.280115398074202	GSE103697	1	ARP-1.5 ug/ml CRP for 24 hoursvsARP-1.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
E-GEOD-14359_1	0.0145901700955753	0.278671383777237	E-GEOD-14359	1	conventional ostosarcoma tissuevsNon-neoplastic primary osteoblast cells with limited live span in vitro	Osteosarcoma and non-neoplastic osteoblast cells	21166698	Human	Bone	Tissue	Osteoblast vs osteosarcoma		Microarray	FALSE	Affy
GSE69992_1	0.0142040509064651	0.273608606271922	GSE69992	1	MSX1 siRNAvscontrol siRNA	Role of MSX1 in Osteogenic Differentiation of Dental Pulp Cells	27648077	Human		Gene perturbation	MSX1	Knockdown	Microarray	FALSE	1C-Agilent
GSE74898_1	0.0142023889399422	0.273586814641347	GSE74898	1	cartilage, exercised for 2 daysvscartilage, control	Exercise dependent gene regulation in cartilage	26924420	Rat	Cartilage	Disease	Exercise		Microarray	FALSE	Affy-ST
GSE84907_2	0.0141705142817591	0.273168875551578	GSE84907	2	pH8.4vspH7.4	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE84907_3	0.0140972973740806	0.272208858739003	GSE84907	3	pH8.4vspH7.8	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE103697_2	0.0140737469771666	0.271900066989978	GSE103697	2	MM.1S.5 ug/ml CRP for 24 hoursvsMM.1S.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE74898_3	0.014056950978783	0.271679838611814	GSE74898	3	cartilage, exercised for 15 daysvscartilage, control	Exercise dependent gene regulation in cartilage	26924420	Rat	Cartilage	Disease	Exercise		Microarray	FALSE	Affy-ST
GSE105139_3	0.0140334433727273	0.271371607934606	GSE105139	3	AhsgKOvsAhsgHET	Mouse model of slipped capital femoral epiphysis (SCFE)	29088242	Mouse	Cartilage	Gene perturbation	Ahsg	Knockout	Microarray	FALSE	Affy-ST
GSE110581_1	0.0136119221311892	0.265844640304248	GSE110581	1	Zfp36l1 shRNA AdenovirusvsNull Control Adenovirus	Zfp36l1 overexpression/knockdown in primary mouse articular chondrocytes	30622281	Mouse	Cartilage	Gene perturbation	Zfp36l1	Overexpression/Knockdown	Microarray	FALSE	1C-Agilent
GSE78980_4	0.0135979479934895	0.265661412036923	GSE78980	4	TO-/- 1g no treatmentvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE84198_1	0.0135590085625502	0.265150839963352	GSE84198	1	Ezh2 KO proximal tibia PZvsWT proximal tibia PZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
GSE21639_3	0.0135033498405738	0.264421045294908	GSE21639	3	RAW_RL_day4vsRAW_CTRL_day4	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE121892_1	0.0134665351279435	0.263938332432595	GSE121892	1	transfected.with.miR.320a.inhibitor..I.vstransfected.with.control.inhibitor..CI.	Human osteoblasts transfected with miR-320a	28933035	Human	Bone	Gene perturbation	miR320a	Overexpression	Microarray	FALSE	Affy-ST
GSE90127_2	0.0134389219972893	0.263576270300822	GSE90127	2	osteoblasts in differentiation medium and cabozantinib for 30 daysvsdifferentiated 30 day mouse osteoblasts	Effect of cabozantinib of mouse osteoblasts differentiation	29088840	Mouse	Bone	Development Exogenous	Differentiation	cabozantinib	Microarray	TRUE	1C-Agilent
GSE16464_1	0.0129298197479615	0.256900944420898	GSE16464	1	monolayer chondrocytes from OAvsmonolayer chondrocytes from normal	3D and monolayer cultured chondrocytes	19723327	Human	Cartilage	Disease	Osteoarthritis	3D culture	Microarray	TRUE	Affy
GSE16981_6	0.0129152542634519	0.256709962440698	GSE16981	6	Proliferative and early hypertrophic zone.9weeksvsProliferative and early hypertrophic zone.6weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
E-MTAB-1391_3	0.0127083750942667	0.253997372044757	E-MTAB-1391	3	X9vsX0	Mineralising primary osteoblast development	23925391	Mouse	Bone	Development	Osteoblast		Microarray	FALSE	Affy
GSE66862_1	0.0127034777514601	0.25393315830533	GSE66862	1	Eed cKOvsWT	Eed knockout in chondrocytes	27329220	Mouse	Cartilage	Gene perturbation	Eed	Knockout	Microarray	FALSE	Affy-ST
GSE13590_2	0.0126089567885112	0.252693803674702	GSE13590	2	antimicroRNA-140vsantimicroRNA-449	Silencing and overexpression of miR-140	18945805	Mouse	Cell line	Gene perturbation	miR-140	Overexpression Knockdown	Microarray	FALSE	Affy
GSE62914_1	0.012049900049764	0.24536347676801	GSE62914	1	iPSC differentiated to chondrocyte for 4 daysvsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
E-GEOD-19664_3	0.0119428329768997	0.24395961810637	E-GEOD-19664	3	Pooled_8_MSCs_d14vsPooled_5_MSCs_d0	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
E-MTAB-6857_1	0.0116800177780259	0.240513596995688	E-MTAB-6857	1	FournucleivsTwonuclei	Mouse osteoclasts subtypes in bone	30936475	Mouse	Bone				RNASeq	TRUE	RNASeq
GSE29106_1	0.0116741782495843	0.240437029360436	GSE29106	1	Measles Virus Nucleocapsid ProteinvsEmpty Vector	MVNP Paget’s disease of bone model	28840181	Human	Bone	Gene perturbation	Measles Virus Nucleocapsid Protein	Overexpression	Microarray	TRUE	1C-Agilent
GSE29107_2	0.0115598826185843	0.238938390168438	GSE29107	2	p62_P392Lvsp62_wild_type	p62P392L Paget’s disease of bone model	NA	Human	Bone	Disease Gene perturbation	Paget??s Disease p62	Overexpression	Microarray	TRUE	1C-Agilent
GSE93698_9	0.011300570094799	0.235538295976558	GSE93698	9	Microcrystalline arthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
E-MTAB-5564_1	0.0112237528542404	0.234531071760594	E-MTAB-5564	1	osteoarthritisvsnormal	Osteoarthritic bone marrow lesions compared to normal bone	28705915	Human	Bone	Disease	Osteoarthritis		Microarray	FALSE	1C-Agilent
GSE87608_1	0.0112147143323557	0.234412559066664	GSE87608	1	Runx2HET_vehiclevsWT_vehicle	HDAC inhibition in Heterozygous Runx2 Null Mice	28052439	Mouse	Bone	Gene perturbation Exogenous	Runx2 MS-275	Knockout	RNASeq	FALSE	RNASeq
GSE103492_4	0.0111933722352634	0.234132722445946	GSE103492	4	Lrp5KO_Wnt3avsLrp5KO	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
E-MTAB-5879_10	0.0106582308530728	0.227115972622759	E-MTAB-5879	10	InjuryReconstruct.Day7vsInjury.Day7	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE125167_7	0.0103334028425736	0.222856842304886	GSE125167	7	NaivePLZFvsNaiveControl	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
E-MTAB-3010_2	0.00964945909979456	0.213889002597611	E-MTAB-3010	2	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days + MIMIC miR28-5pvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
GSE45793_1	0.00964696502672487	0.213856300423282	GSE45793	1	Adamts5Dcat DMM 6wkvsAdamts5Dcat Sham 6wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE111628_1	0.00959185444691385	0.213133692970347	GSE111628	1	ovariectomizedvssham surgery	Osteoblast from sham ovariectomized mice (OVX) with and without treadmill training	30581558	Mouse	Bone	Disease	Exercise		Microarray	TRUE	Affy-ST
