ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE108035_2	0.0190524542506533	0.585278980198911	GSE108035	2	chondrocyte-like cells (ChiPS)vschondrocyte cell line:  HC-402-05a	Human induced pluripotent stem cells compared to mature chondrocytes	29864138	Human	Cell line	Tissue	hiPSCs mature chondrocytes articular cartilage		Microarray	FALSE	Affy-ST
GSE109503_9	0.0190437126794224	0.585048367339722	GSE109503	9	Day3vsDay0	Mesenchymal Stem Cells During Chondrogenesis	29985644	Human	Cartilage	Differentiation	MSC differentiation		RNASeq	FALSE	RNASeq
GSE55900_1	0.0184487732304565	0.569353169789293	GSE55900	1	Lrp5KOvsLrp5WT	Lrp5 KO in osteoblast	25802278	Mouse	Bone	Gene perturbation	Lrp5	Knockout	Microarray	FALSE	Illumina
GSE110051_2	0.0181281184321	0.560893921685228	GSE110051	2	BonevsMature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
E-GEOD-1919_2	0.0178306665157869	0.553046792710332	E-GEOD-1919	2	rheumatoid arthritis.steroids, disease modifying antirheumatic drugs and non-steroidal anti-inflammatory drugsvsrheumatoid arthritis.non-steroidal anti-inflammatory drugs	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
E-GEOD-18647_2	0.0176928035977331	0.549409807908779	E-GEOD-18647	2	Cre.;Tgfbr2lox/wt.VertebraevsCre.;Tgrbr2lox.lox.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE62914_2	0.0176777939409152	0.549013835630708	GSE62914	2	iPSC differentiated to chondrocyte for 9 daysvsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE21523_1	0.0176575105672992	0.548478736543825	GSE21523	1	TERC-/-vsTERC+/+	Long bones of telomerase deficient mice	21308778	Mouse	Bone	Gene perturbation	TERC	Knockout	Microarray	TRUE	Illumina
GSE84198_3	0.0176485648412195	0.548242737841274	GSE84198	3	WT proximal tibia PZvsWT proximal tibia HZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
GSE13590_2	0.0176093513678713	0.547208240613182	GSE13590	2	antimicroRNA-140vsantimicroRNA-449	Silencing and overexpression of miR-140	18945805	Mouse	Cell line	Gene perturbation	miR-140	Overexpression Knockdown	Microarray	FALSE	Affy
GSE99306_2	0.0173473509333693	0.54029636313564	GSE99306	2	X13delChopKO_LHZvsX13del_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
E-GEOD-1919_1	0.0173242704078127	0.539687471913504	E-GEOD-1919	1	rheumatoid arthritis.disease modifying antirheumatic drugsvsrheumatoid arthritis.non-steroidal anti-inflammatory drugs	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
E-GEOD-73372_1	0.0172469812850767	0.537648494582365	E-GEOD-73372	1	P1vsE18.5	Developing rib chondrocyte	27471255	Mouse	Cartilage	Development	NA		RNASeq	TRUE	RNASeq
E-GEOD-18647_4	0.0170428532646464	0.532263358982766	E-GEOD-18647	4	Cre.;Tgfbr2lox/lox.Intervertebral disc (IVD)vsCre.;Tgrbr2lox.lox.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE110281_3	0.0167752690850179	0.525204175787	GSE110281	3	Lrg5PosvsLrg5Neg	e13.5 Sox-GFP forming digit e14.5 Lgr5-GFP interzone and e14.5 GFP- surrounding tissues in digit	NA	Mouse	Embryo	Tissue	E13.5 and E14.5		RNASeq	TRUE	RNASeq
GSE112694_2	0.0161659922861359	0.509130742199819	GSE112694	2	Zfp384KO_7DayvsWT_7Days	Osteogenic differentiation of mouse Zfp384 knockout MSCs	30645175	Mouse	Bone	Gene perturbation	Zfp384	Knockout	RNASeq	FALSE	RNASeq
GSE21639_2	0.0160516812041869	0.506115082343153	GSE21639	2	RAW_RL_day2vsRAW_CTRL_day2	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE97118_5	0.016028199510028	0.505495607824725	GSE97118	5	Ezh2_cKO_D7vsWT_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE103416_2	0.0159745021471427	0.504079008673523	GSE103416	2	monosodium iodoacetate (MIA).14vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE86578_3	0.0157767771646678	0.498862792693908	GSE86578	3	IL.1.OSM.24vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE110281_2	0.0152980549382306	0.486233541215	GSE110281	2	Sox9PosvsLrg5Neg	e13.5 Sox-GFP forming digit e14.5 Lgr5-GFP interzone and e14.5 GFP- surrounding tissues in digit	NA	Mouse	Embryo	Tissue	E13.5 and E14.5		RNASeq	TRUE	RNASeq
GSE120308_3	0.0149088319882182	0.475965385182944	GSE120308	3	P5 Xbp1 KO Matn3 MUTvsP5 Xbp1 KO	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE97118_4	0.0144546057347594	0.463982366082397	GSE97118	4	Ezh2_cKO_D14vsEzh2_cKO_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE62914_4	0.0140949573441093	0.454494421469278	GSE62914	4	iPSC-derived chondrocytes (passage 3)vsadult chondrocyte	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
E-GEOD-68760_1	0.0136177390549233	0.441904845611649	E-GEOD-68760	1	X50.µg.ml.Galectin.1.for.24h.in.starvation.mediumvsuntreated	Galectin-1 treated osteoarthritic chondrocytes 	26792806	Human	Cartilage	Exogenous	Gal-1		Microarray	FALSE	Affy
GSE99731_2	0.0132262413181885	0.431576678048916	GSE99731	2	DMM.6 wkvssham.6 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE110303_2	0.0131963321102096	0.430787638208609	GSE110303	2	KO_PlbvsWT_Plb	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE17563_1	0.013156656729832	0.429740955333574	GSE17563	1	Differentiating precursorvsPrecursor	RANKL induced osteoclastogenesis	12215257	Mouse	Bone	Development	Osteoclast differentiation time course		Microarray	TRUE	Affy
GSE13837_23	0.0130824862893606	0.427784252483183	GSE13837	23	TNF stimulated synovial fibroblasts (4h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (4h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE112809_1	0.0130007509683712	0.425627979248981	GSE112809	1	PBMC after 56 days of CPN10 treatmentvsPBMC at baseline	Treatment of rheumatoid arthritis patients with chaperonin 10	16950363	Human	Blood	Disease	Rheumatoid arthritis		Microarray	TRUE	Affy
GSE27492_4	0.0128405574889462	0.421401888156457	GSE27492	4	Ankle.D12vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE114521_2	0.0127844526798237	0.419921777761629	GSE114521	2	Sox9null_E12.5vsControl_E12.5	Sox9 knockout embryos	30021842	Mouse	Embryo	Gene perturbation	Sox9	Knockout	RNASeq	FALSE	RNASeq
E-ERAD-89_1	0.0126421294851032	0.416167125652025	E-ERAD-89	1	MELATONIN_6vsDMSO_6	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE99731_1	0.0125905174957967	0.414805541091539	GSE99731	1	DMM.1 wkvssham.1 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE4481_3	0.0125466115650674	0.413647251356963	GSE4481	3	M.CNP at 10exp(-6) MvsM.vehicle: BSA/HCL 1.0 Mm	C-type natriuretic peptide (CNP) treated embryonic tibia	17374144	Mouse	Embryo	Exogenous	CNP		Microarray	FALSE	Affy
GSE52817_3	0.0124952358307805	0.412291899479839	GSE52817	3	dOB (osteoblasts)vsmesenchymal stem cells (MSC)	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE27492_1	0.01242014859775	0.410311010570929	GSE27492	1	Ankle.D01vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE27492_5	0.0123729414474831	0.409065630809141	GSE27492	5	Ankle.D18vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
E-GEOD-1919_3	0.0121809243917464	0.403999996603714	E-GEOD-1919	3	rheumatoid arthritis.steroids, disease modifying antirheumatic drugs and non-steroidal anti-inflammatory drugsvsrheumatoid arthritis.disease modifying antirheumatic drugs	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE109108_3	0.0121545787581261	0.403304968017224	GSE109108	3	mir181_day2vsNS_control_day2	De-differentiated chondrocytes over-expressing miR-138 or miR-181ab1 during osteogenic induction	30828688	Human	Cartilage	Gene perturbation	miR-138 or miR-181ab1	Overexpression	RNASeq	FALSE	RNASeq
E-GEOD-51812_1	0.0121323872641229	0.402719530485851	E-GEOD-51812	1	Chondrocyte_condensation_6wks_LCMvsArticular_chondrocytes_17wks	Chondrocyte subsets during development	24371811	Human	Cartilage	Development	Chondrocyte development		Microarray	FALSE	Affy
E-MTAB-5879_2	0.0121111139688889	0.402158316110461	E-MTAB-5879	2	Injury.Day28vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE24742_3	0.0120825569401933	0.401404948338985	GSE24742	3	EULAR Poor-responder.12 weeks of RTX therapyvsEULAR Poor-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
GSE109108_1	0.0120267408086146	0.399932453594936	GSE109108	1	mir138_day2vsNS_control_day2	De-differentiated chondrocytes over-expressing miR-138 or miR-181ab1 during osteogenic induction	30828688	Human	Cartilage	Gene perturbation	miR-138 or miR-181ab1	Overexpression	RNASeq	FALSE	RNASeq
GSE78980_9	0.0120033503001149	0.399315384660701	GSE78980	9	TO-/- 1g treatedvsTO+/+ 1g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE63939_2	0.0116087797846727	0.388906153606678	GSE63939	2	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsOsteosarcoma cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
GSE106259_1	0.0115415784300406	0.38713330338059	GSE106259	1	CCL5vsControl	CCR5 signalling in osteoclasts	29263385	Mouse	Bone	Exogenous	CCL5		RNASeq	FALSE	RNASeq
E-MTAB-1123_3	0.0111101157277617	0.375750813347896	E-MTAB-1123	3	mOL-AR knockout.12vswild type.12	Mineralizing-osteoblast specific androgen receptor knockout	22525354	Mouse	Bone	Gene perturbation	AR	Knockout	Microarray	FALSE	Affy
GSE84198_1	0.0108267984005916	0.368276571343733	GSE84198	1	Ezh2 KO proximal tibia PZvsWT proximal tibia PZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
E-GEOD-9451_2	0.0106563162260128	0.363779052455901	E-GEOD-9451	2	osteoblastvsiliac	Mesenchymal stem cell differentiation	19228201	Human	Bone	Tissue	Differentiation		Microarray	FALSE	Affy
GSE18992_1	0.0105486545711697	0.360938812252792	GSE18992	1	Hoxc8 transgenicvswild type	Overexpression of Hoxc8 in chondrocytes at E18.5	26069554	Mouse	Cartilage	Gene perturbation	Hoxc8	Overexpression	Microarray	FALSE	Affy
GSE17160_6	0.0104508075503151	0.358357493557749	GSE17160	6	TSG-6 knockout.HA-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE104459_2	0.0103521029949557	0.355753552100873	GSE104459	2	E11.5_Pitx_KOvsE11.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
GSE54749_1	0.0100833142966257	0.348662592294888	GSE54749	1	treated.with.Hh.inhibitorvsnone	Inhibition of Hedgehog signalling in human osteoarthritic cartilage	26315393	Human	Cartilage	Exogenous	Hedgehog inhibitor		Microarray	FALSE	Affy-ST
GSE57740_1	0.0100718505805409	0.348360166075001	GSE57740	1	shRNA specific for CHADLvsscrambled negative control shRNA	Chadl knockdown in ATDC cells	25451920	Mouse	Cell line	Gene perturbation	Chadl	Knockdown	Microarray	TRUE	Affy
GSE75181_3	0.00994319316778841	0.344966033255286	GSE75181	3	cultured chondrocytes from cartilage_COT_IL1Bvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
GSE90890_1	0.00987582121295154	0.343188682396536	GSE90890	1	Cdc73fKOvsWT	Cdc73 knockout in osteoblasts	28384511	Mouse	Bone	Gene perturbation	Cdc73	Knockdown	RNASeq	FALSE	RNASeq
GSE90127_2	0.00981359558202053	0.341547097573308	GSE90127	2	osteoblasts in differentiation medium and cabozantinib for 30 daysvsdifferentiated 30 day mouse osteoblasts	Effect of cabozantinib of mouse osteoblasts differentiation	29088840	Mouse	Bone	Development Exogenous	Differentiation	cabozantinib	Microarray	TRUE	1C-Agilent
GSE42295_1	0.00974030911381396	0.33961371494374	GSE42295	1	surgery: OA.time after surgery: 2 weeksvssurgery: Sham.time after surgery: 2 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
E-MEXP-2019_3	0.00971593367078863	0.338970662286319	E-MEXP-2019	3	intermediate cell derived from monocytesvsmonocyte	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE16981_6	0.00970188570847142	0.338600060632432	GSE16981	6	Proliferative and early hypertrophic zone.9weeksvsProliferative and early hypertrophic zone.6weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE22971_2	0.00969126846268308	0.338319965287638	GSE22971	2	MMP-8 KO arthritic mousevsMMP-8 wild type arthritic mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
GSE93698_7	0.00960176160251234	0.335958669772708	GSE93698	7	Microcrystalline arthritisvsRheumatoid arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE103416_3	0.00943913360623269	0.331668353282052	GSE103416	3	monosodium iodoacetate (MIA).28vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE47799_3	0.00905091224465143	0.321426620322663	GSE47799	3	cruciate ligamentvsarticular cartilage	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE17569_1	0.00883909443837414	0.315838619190784	GSE17569	1	ALCAM(+) Sca-1(-)vsALCAM(-) Sca-1(-)	Endosteal cell populations	20472830	Mouse	Bone	Tissue	Endosteal cell populations		Microarray	TRUE	Affy
GSE30628_2	0.0088268126033057	0.315514610036548	GSE30628	2	ColXTgcogvswild type	MCDS cartilage model	21935428	Mouse	Cartilage	Gene perturbation	Col10a1	Knockin	Microarray	FALSE	1C-Agilent
E-GEOD-8077_2	0.00881799248295596	0.31528192495986	E-GEOD-8077	2	contralateral osteoarthritis inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE22971_1	0.00875712444076524	0.313676154913258	GSE22971	1	MMP-8 KO control mousevsMMP-8 wild type control mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
GSE108721_1	0.00868590289461555	0.31179724733937	GSE108721	1	WT_RANKLvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE103492_7	0.00857138174531779	0.308776045660687	GSE103492	7	Lrp6KO_Wnt3avsLrp6_KO	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
E-GEOD-9451_3	0.00855271666406599	0.30828363901653	E-GEOD-9451	3	fibroblastvsiliac	Mesenchymal stem cell differentiation	19228201	Human	Bone	Tissue	Differentiation		Microarray	FALSE	Affy
GSE108721_3	0.00850674849482098	0.307070945021223	GSE108721	3	Mir182Gain_BasalvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE97118_2	0.00849866608187509	0.306857721527487	GSE97118	2	WT_D14vsWT_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE17160_7	0.00847352281948305	0.306194412898363	GSE17160	7	TSG-6 knockout.TSG6-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-GEOD-12860_3	0.00844480842424759	0.305436893613762	E-GEOD-12860	3	Chondrocytes stimulated with prioxicam treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
E-GEOD-18648_1	0.00838851124604	0.303951708297785	E-GEOD-18648	1	TGF.beta1vsnone	TGF-beta and BMP mediated gene expression in cultured sclerotome	20214815	Mouse	Cartilage	Exogenous	TGF-beta and/or BMP4		Microarray	FALSE	Affy
GSE69459_4	0.00834536628346076	0.302813493791814	GSE69459	4	FOP-iMSCs (+ActA)vsresFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE13837_8	0.0082460670265594	0.300193863413652	GSE13837	8	TGF stimulated synovial fibroblasts (12h).osteoarthritisvsTGF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-GEOD-51812_2	0.00824358858400175	0.300128479204172	E-GEOD-51812	2	Remaining limb cells_6wks_LCMvsArticular_chondrocytes_17wks	Chondrocyte subsets during development	24371811	Human	Cartilage	Development	Chondrocyte development		Microarray	FALSE	Affy
GSE108771_2	0.00802455762525907	0.294350186685325	GSE108771	2	Activin + CP-724714vscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE39340_1	0.00792201660483224	0.291645034798995	GSE39340	1	ankylosing spondylitisvsrheumatoid arthritis	Synovium from patients with RA  osteoarthritis or ankylosing spondylitis	NA	Human	Synovium	Disease	Rheumatoid arthritis	osteoarthritis or ankylosing spondylitis	Microarray	FALSE	Illumina
GSE54779_1	0.00765102520453307	0.284495965142316	GSE54779	1	Bone marrow monocytes treated with M-CSF and sRANKLvsBone marrow monocytes treated with M-CSF alone	Osteoclast development	25275604	Mouse	Bone	Exogenous	RANKL		Microarray	FALSE	Affy-ST
GSE18394_1	0.00740875435125298	0.278104577061476	GSE18394	1	chondrocytes_day28vsMSC_day0	Bovine mesenchymal stem cell chondrogenesis	20367254	Cow	Cartilage	Development	MSC differentiation		Microarray	FALSE	Affy
GSE110581_2	0.00736877356955294	0.277049837342849	GSE110581	2	Zfp36l1 AdenovirusvsNull Control Adenovirus	Zfp36l1 overexpression/knockdown in primary mouse articular chondrocytes	30622281	Mouse	Cartilage	Gene perturbation	Zfp36l1	Overexpression/Knockdown	Microarray	FALSE	1C-Agilent
GSE7683_1	0.00730735562238648	0.2754295601607	GSE7683	1	DEX-treated embryonic primary chondrocyte cultures, incubated for 6vsDMSO-treated embryonic primary chondrocyte cultures, incubated for 6	Dexamethasone-treated primary chondrocytes	17603917	Mouse	Cartilage	Exogenous	dexamethasone		Microarray	FALSE	Affy
GSE114919_Rat_3	0.00714659216537603	0.27118843239374	GSE114919_Rat	3	Tibia_PZ_4wkvsTibia_HZ_4wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE58203_6	0.00676199447713021	0.261042296169375	GSE58203	6	PDGF.2vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
GSE39796_2	0.00670933541279344	0.259653088546611	GSE39796	2	cartilage, middle zonevscartilage, deep zone	Bovine cartilage zones	23124445	Cow	Cartilage	Tissue	cartilage zones		Microarray	TRUE	Affy
GSE43861_1	0.00663181706320772	0.257608063943441	GSE43861	1	Fibrogenesis imperfecta ossiumvscontrol	Fibrogenesis imperfecta ossium bone biopsy	NA	Human	Bone	Disease	Fibrogenesis imperfecta ossium		Microarray	TRUE	Affy
E-GEOD-53105_1	0.00661745920795976	0.257229286952087	E-GEOD-53105	1	diaphysis_KOvsdiaphysis_WT	Osteoblast specific knockout of Dlx3 in mice	24948010	Mouse	Bone	Gene perturbation	Dlx3	Knockout	RNASeq	FALSE	RNASeq
E-GEOD-53105_2	0.00660599130655192	0.256926750318489	E-GEOD-53105	2	metaphysis_KOvsmetaphysis_WT	Osteoblast specific knockout of Dlx3 in mice	24948010	Mouse	Bone	Gene perturbation	Dlx3	Knockout	RNASeq	FALSE	RNASeq
E-GEOD-45893_1	0.00654823649356354	0.255403110894483	E-GEOD-45893	1	Osr1MutvsOsr1WT	Osr1 mutant chondrogenesis during tongue development.	24167250	Mouse	Cartilage	Gene perturbation	Osr1	Knockin	RNASeq	TRUE	RNASeq
GSE5657_1	0.00645833440419585	0.253031388771711	GSE5657	1	Hyp malevsNormal male	Effect of X-linked hypophosphatemia (the Hyp mutation) in mice	NA	Mouse	Bone	Disease Gene perturbation	X-linked hypophosphatemia PHEX		Microarray	FALSE	Affy
E-MTAB-3428_4	0.00642267868441015	0.252090749238037	E-MTAB-3428	4	KO-9PMvsWT-9PM	Bma1 knock out mouse cartilage	26657859	Mouse	Cartilage	Gene perturbation	Bmal1	Knockout	RNASeq	TRUE	RNASeq
E-MTAB-3186_4	0.00634343148177871	0.250000115472229	E-MTAB-3186	4	Day14vsControl	Synovium from a pig model of post-traumatic osteoarthritis	32107493	Pig	Synovium	Disease	unilateral ACL transection		RNASeq	FALSE	RNASeq
E-MTAB-5879_8	0.00626520061079083	0.247936293722249	E-MTAB-5879	8	InjuryReconstruct.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE80285_2	0.00605425467748197	0.242371293617621	GSE80285	2	transfected with siRNA against a-Klothovstransfected with siRNA control	human primary OA chondrocyte treated with exogenous a-Klotho or siRNAs	29920476	Human	Cartilage				Microarray	TRUE	Affy
GSE102292_4	0.00599331091751585	0.240763526047666	GSE102292	4	6 daysvs2 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
GSE19299_1	0.00589525793264584	0.238176773781332	GSE19299	1	Rb KnockoutvsWild type	Rb KO osteoblasts	21085651	Mouse	Bone	Gene perturbation	Rb	Knockout	Microarray	FALSE	Affy
GSE21639_3	0.00581715912211631	0.236116435940489	GSE21639	3	RAW_RL_day4vsRAW_CTRL_day4	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE103492_6	0.00581146929907397	0.235966331762943	GSE103492	6	Lrp6KO_Wnt3avsLrp6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE35958_1	0.00564363498113036	0.231538666425832	GSE35958	1	diagnosis: primary osteoporosisvstissue: bone marrow	Osteoporosis MSCs	23028809	Human	Bone	Disease	Osteoporosis		Microarray	FALSE	Affy
GSE13837_1	0.00552989768626579	0.228538143742634	GSE13837	1	TGF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
