ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE103492_1	0.0265071088040557	0.605322334287514	GSE103492	1	WT_Wnt3avsWT	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE45233_4	0.0264407640337381	0.604035246907982	GSE45233	4	Knee meniscus, old, no chondrosisvsKnee meniscus, young, no chondrosis	Human Injured Meniscus with age and chondrosis	24692131	Human	Meniscus	Disease	Human Injured Meniscus		Microarray	FALSE	Illumina
GSE60401_2	0.0263460927367333	0.602198625407968	GSE60401	2	SXR_VK2vsDsRed_VK2	SXR overexpression in ATDC5 cells	25749104	Mouse	Cell line	Gene perturbation	SXR	Overexpression	Microarray	TRUE	Affy-ST
E-GEOD-12860_8	0.0258158671048713	0.591912257457532	E-GEOD-12860	8	Chondrocytes stimulated with chloroquine phosphate (resochin) treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
E-GEOD-8488_4	0.0252928255340548	0.581765260165269	E-GEOD-8488	4	TSAvsDMSO	Mouse chondrocytes treated with MEK/ERK pathway inhibitors	20111593	Mouse	Cartilage				RNASeq	FALSE	Affy
GSE72261_3	0.0249154567486168	0.574444312352177	GSE72261	3	C/X HZvsWt HZ	XBP1 perturbation in MCDS mouse model	26372225	Mouse	Cartilage	Gene perturbation	Xbp1 or Col10a1	Knockin	Microarray	FALSE	Illumina
GSE103416_2	0.0246801359438804	0.569879092871161	GSE103416	2	monosodium iodoacetate (MIA).14vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE19299_1	0.0245417136451831	0.567193702706325	GSE19299	1	Rb KnockoutvsWild type	Rb KO osteoblasts	21085651	Mouse	Bone	Gene perturbation	Rb	Knockout	Microarray	FALSE	Affy
GSE13837_24	0.0241329484829294	0.559263665734149	GSE13837	24	TNF stimulated synovial fibroblasts (12h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (12h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE114521_2	0.024104790742525	0.55871740606459	GSE114521	2	Sox9null_E12.5vsControl_E12.5	Sox9 knockout embryos	30021842	Mouse	Embryo	Gene perturbation	Sox9	Knockout	RNASeq	FALSE	RNASeq
GSE9329_1	0.0237389978963996	0.551621031270959	GSE9329	1	OsteoarthritisvsRhumatoid arthritis	Rheumatoid arthritis and osteoarthritis synovial membrane	18187038	Human	Synovium	Disease	RA	Osteoarthritis	Microarray	TRUE	Affy
GSE99306_1	0.0237204820468318	0.551261824114374	GSE99306	1	X13delChopKO_LHZvsWT_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE29233_1	0.0228682134104704	0.534727827529857	GSE29233	1	TGFb treatedvsUntreated	TGF-beta treated bovine articular chondrocytes	22394585	Cow	Cartilage	Exogenous	TGF-Beta		Microarray	TRUE	Affy
GSE7685_3	0.0225583563560816	0.528716606114007	GSE7685	3	Manually.microdissected.embryonic.tibiae..zone.I.of.growth.platevsManually.microdissected.embryonic.tibiae..zone.III.of.growth.plate	growth plate chondrocyte differentiation	20084171	Mouse	Cartilage				Microarray	FALSE	Affy
GSE52817_1	0.0223296527115148	0.52427975942412	GSE52817	1	dOB (osteoblasts)vsgingival fibroblasts	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE70667_1	0.0223189145170599	0.524071438640194	GSE70667	1	Flow_2hvsControl_2h	Osteocyte-like MLO-Y4 cell response to Fluid Flow	26573903	Mouse	Cell line	Culture	Fluid flow		RNASeq	FALSE	RNASeq
GSE43861_1	0.0222702058579374	0.523126491508259	GSE43861	1	Fibrogenesis imperfecta ossiumvscontrol	Fibrogenesis imperfecta ossium bone biopsy	NA	Human	Bone	Disease	Fibrogenesis imperfecta ossium		Microarray	TRUE	Affy
GSE110051_3	0.0222459884154357	0.522656673548846	GSE110051	3	BonevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
GSE60451_1	0.022214837090123	0.522052338384616	GSE60451	1	TIMPlessvswild type	Quadruple Timp deficient mouse sternal cartilage	31371388	Mouse	Cartilage	Gene perturbation	TIMP1-4	Knockout	Microarray	FALSE	Affy-ST
GSE23492_4	0.0221336817220533	0.52047792566868	GSE23492	4	Cell culture of isolated chondrocytes from articular cartilage, day 10 of differentiationvsNative articular cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE19060_1	0.0220400412450393	0.518661302058392	GSE19060	1	OAvsNormal	Osteoarthritic meniscus	20109188	Human	Meniscus	Disease	Osteoarthritis		Microarray	FALSE	Affy
GSE87608_2	0.0214616683877611	0.507440878780068	GSE87608	2	WT_MS275vsWT_vehicle	HDAC inhibition in Heterozygous Runx2 Null Mice	28052439	Mouse	Bone	Gene perturbation Exogenous	Runx2 MS-275	Knockout	RNASeq	FALSE	RNASeq
GSE114469_1	0.0213942911794021	0.506133762120657	GSE114469	1	Y1 deficient mousevsWT mouse	NPY Y1R-deficient osteoblastic cells	29799418	Mouse	Bone	Gene perturbation	Npy1r	Knockdown	Microarray	TRUE	Affy-ST
GSE125167_3	0.0213228992600415	0.50474876013829	GSE125167	3	PLZF_10_days_diffvsPLZF_2_days_diff	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
E-GEOD-1919_9	0.0209771211517033	0.498040670906385	E-GEOD-1919	9	osteoarthritis.non-steroidal anti-inflammatory drugsvsosteoarthritis.none	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE115084_1	0.0209603324593642	0.497714970569719	GSE115084	1	Flcn targeted siRNA transfectedvsscramble siRNA transfected	Folliculin deficiency effect on Raw264.7 cells	29893999	Mouse	Cell line	Gene perturbation	Flcn	Knockdown	Microarray	TRUE	Affy
GSE41997_1	0.0207106156816318	0.49287046946529	GSE41997	1	Estrogen Receptor alpha knock-outvscontrol	Estrogen Receptor alpha knockout osteocytes	24333171	Mouse	Bone	Gene perturbation	Esr1	Knockout	Microarray	FALSE	Affy
GSE16749_2	0.0206639968109348	0.491966064192124	GSE16749	2	RAW 264.7, Unstimulated, miR-155vsRAW 264.7, Unstimulated	miR-155 role in osteoclast differentiation	20720163	Mouse	Cell line	Gene perturbation	miR-155	Overexpression	Microarray	TRUE	Affy-ST
GSE84198_3	0.0200888755031314	0.480808720916532	GSE84198	3	WT proximal tibia PZvsWT proximal tibia HZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
GSE66554_3	0.0198590478476348	0.476350068434338	GSE66554	3	early-stage elderlyvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE35957_1	0.0190740771652459	0.461121650975526	GSE35957	1	hMSC-senescentvshMSC-C_middle-aged	Senescent human MSCs	23028809	Human	Bone	Development	Senescence		Microarray	FALSE	Affy
E-GEOD-19664_6	0.0190152595704159	0.459980590668321	E-GEOD-19664	6	Pooled_8_MSCs_d14vsPooled_7_MSCs_d7	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
E-GEOD-12860_2	0.0189320971313653	0.458367240810588	E-GEOD-12860	2	Chondrocytes stimulated with prednisolone (solu-decortin) treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE114919_4	0.0188688475468372	0.457140199981039	GSE114919	4	Tibia_PZ_1wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE17160_7	0.0186958880817298	0.453784789394121	GSE17160	7	TSG-6 knockout.TSG6-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE13837_3	0.0184672313874979	0.449348853539908	GSE13837	3	TGF stimulated synovial fibroblasts (4h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-MTAB-3428_1	0.0183949952318053	0.447947473387519	E-MTAB-3428	1	KO-5AMvsWT-5AM	Bma1 knock out mouse cartilage	26657859	Mouse	Cartilage	Gene perturbation	Bmal1	Knockout	RNASeq	TRUE	RNASeq
GSE26499_1	0.0180525216442042	0.441303491799907	GSE26499	1	RANKlowFmshighvsRANKhighFmslow	Lineage-committed osteoclast precursors	21898588	Mouse	Bone	Development	Osteoblast precusors		Microarray	TRUE	Affy-ST
GSE22925_1	0.0179506898600936	0.439327956975737	GSE22925	1	Wild type mice, endothelial, G-CSFvsWild type mice, endothelial, untreated	G-CSF treated endothelial/osteoblasts	20516641	Mouse	Bone	Exogenous	G-CSF		Microarray	FALSE	Affy
E-GEOD-8077_1	0.0179092516358101	0.438524056152053	E-GEOD-8077	1	contralateral osteoarthritis inductionvsipsilateral osteoarthritic induction	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE41038_1	0.0173988710620832	0.428622681981073	GSE41038	1	ankylosing spondylitisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE60761_3	0.0172905532296628	0.42652131793355	GSE60761	3	genotype: CalcrKO.treatment: Calcitoninvsgenotype: wildtype.treatment: Calcitonin	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE86578_1	0.0172542980558193	0.425817968197416	GSE86578	1	IL.1.OSM.1vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE109108_1	0.0172341083978207	0.425426289186658	GSE109108	1	mir138_day2vsNS_control_day2	De-differentiated chondrocytes over-expressing miR-138 or miR-181ab1 during osteogenic induction	30828688	Human	Cartilage	Gene perturbation	miR-138 or miR-181ab1	Overexpression	RNASeq	FALSE	RNASeq
GSE121892_1	0.0171433868059763	0.423666291897421	GSE121892	1	transfected.with.miR.320a.inhibitor..I.vstransfected.with.control.inhibitor..CI.	Human osteoblasts transfected with miR-320a	28933035	Human	Bone	Gene perturbation	miR320a	Overexpression	Microarray	FALSE	Affy-ST
GSE112641_3	0.017038949274294	0.421640205616102	GSE112641	3	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE72261_1	0.0170048688127656	0.420979045260705	GSE72261	1	Xbp1Cart{delta}Ex2 HZvsWt HZ	XBP1 perturbation in MCDS mouse model	26372225	Mouse	Cartilage	Gene perturbation	Xbp1 or Col10a1	Knockin	Microarray	FALSE	Illumina
E-GEOD-53105_1	0.0168236168062485	0.417462759516008	E-GEOD-53105	1	diaphysis_KOvsdiaphysis_WT	Osteoblast specific knockout of Dlx3 in mice	24948010	Mouse	Bone	Gene perturbation	Dlx3	Knockout	RNASeq	FALSE	RNASeq
GSE77753_1	0.0167989168814058	0.416983581407646	GSE77753	1	EDS-HT/JHSvshealthy	Ehlers-Danlos Syndrome Hypermobility type/Joint Hypermobility Syndrome patients' skin fibroblasts	27518164	Human	Skin	Disease	Joint Hypermobility Syndrome		Microarray	FALSE	Affy-ST
GSE60761_2	0.0166929241156596	0.414927323612789	GSE60761	2	genotype: CalcrKO.treatment: Calcitoninvsgenotype: CalcrKO.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE114521_1	0.0164943841677617	0.41107565210878	GSE114521	1	Sox9null_E11.5vsControl_E11.5	Sox9 knockout embryos	30021842	Mouse	Embryo	Gene perturbation	Sox9	Knockout	RNASeq	FALSE	RNASeq
GSE110303_2	0.0164425180334171	0.410069450012962	GSE110303	2	KO_PlbvsWT_Plb	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
E-GEOD-18647_1	0.0163119102373767	0.407535661062495	E-GEOD-18647	1	Cre.;Tgfbr2lox/wt.Intervertebral disc (IVD)vsCre.;Tgfbr2lox/lox.Intervertebral disc (IVD)	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE108721_3	0.0160797981273817	0.403032690203133	GSE108721	3	Mir182Gain_BasalvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE29745_2	0.0158550358497052	0.398672305961731	GSE29745	2	Gene expression of human adult re-differentiation chondrocytesvsGene expression of human fetal re-differentiation chondrocytes	Human amnion and chondrosarcoma	22833560	Human	Cartilage	Tissue	Amnion	chondrosarcoma	Microarray	TRUE	1C-Agilent
GSE7116_1	0.0156400690542947	0.394501953904338	GSE7116	1	Multiple Myeloma patient with osteonecrosis of the jawvsMultiple Myeloma patient on bisphosphonate therapy without osteonecrosis of the jaw	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE43854_1	0.0156296659561531	0.394300133983009	GSE43854	1	mutant (Gnptabc.3082insC)vswild-type	MLII osteoblast model	24127423	Mouse	Bone	Gene perturbation	Gnptab	Knockin	Microarray	TRUE	Affy
GSE114919_1	0.0155157389080969	0.392089951250617	GSE114919	1	Phalanx_PZ_1wkvsPhalanx_HZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE104113_1	0.01544754518127	0.390766994147261	GSE104113	1	chondrocyte.Adultvschondrocyte.Juvenile	Human Chondrocyte age	26955889	Human	Cartilage	Development	Age		Microarray	TRUE	Affy-ST
GSE106259_1	0.0153822137795255	0.389499566100257	GSE106259	1	CCL5vsControl	CCR5 signalling in osteoclasts	29263385	Mouse	Bone	Exogenous	CCL5		RNASeq	FALSE	RNASeq
GSE18991_1	0.015220730244646	0.38636678835831	GSE18991	1	Hoxd4 transgenicvswild type	Overexpression of Hoxd4 in chondrocytes at E18.5	26069554	Mouse	Cartilage	Gene perturbation	Hoxd4	Overexpression	Microarray	FALSE	Affy
GSE97118_2	0.0151668950040074	0.385322385634957	GSE97118	2	WT_D14vsWT_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE13837_14	0.0151623415784317	0.385234049258719	GSE13837	14	TNF stimulated synovial fibroblasts (2h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-GEOD-2154_1	0.0151363454284177	0.384729724404789	E-GEOD-2154	1	X15vsX12	Chondrocyte differentiation	16135533	Mouse	Embryo	Development	Chondrocyte differentiation		Microarray	FALSE	Affy
GSE41992_1	0.014814046865299	0.378477137937979	GSE41992	1	IL3vsnone	Peripheral blood CD14 cells from buffy coat treated with IL3	24369304	Human	Blood	Exogenous	CD14 cells treated with IL-3		Microarray	TRUE	Affy
GSE35003_1	0.0146970582638073	0.376207561122681	GSE35003	1	Ift88-deletedvswild-type	Cilia deleted growth plate chondrocytes	23034798	Mouse	Cartilage	Gene perturbation	Ift88fl	Knockout	Microarray	TRUE	Affy
GSE33754_2	0.0144489629962884	0.37139451728793	GSE33754	2	age: 18 weeks.strain: Str/ortvsage: 18 weeks.strain: CBA	Model of natural OA onset in OA-prone Str/ort mice	22833266	Mouse	Cartilage	Disease	Osteoarthritis	STR/ORT mice	Microarray	FALSE	Affy-ST
E-ERAD-89_4	0.0143213874746908	0.368919554408423	E-ERAD-89	4	MELATONIN_48vsDMSO_48	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
E-GEOD-8077_2	0.0141895601683021	0.366362106978604	E-GEOD-8077	2	contralateral osteoarthritis inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE71565_1	0.0140143739564057	0.362963497543068	GSE71565	1	differentiated for 12 daysvsdifferentiated for 5 days	Primary osteoblast differentiation	31202927	Mouse	Bone	Development	Osteoblast differentiation		Microarray	TRUE	Affy
GSE63017_1	0.0139731099696105	0.362162976923597	GSE63017	1	Pax1KOvsWT	Pax1 and Pax9 in Embryonic Intervertebral Disc Development	28011632	Mouse	Cartilage	Gene perturbation	Pax1/Pax9	Knockout	Microarray	FALSE	Illumina
GSE98295_1	0.0138778369590595	0.360314682191348	GSE98295	1	miR-140 WT/G heterovsmiR-140 WT	miR-140 mutations and knockout in mouse chondrocytes	30804514	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-GEOD-26475_1	0.0137402512265289	0.357645521395462	E-GEOD-26475	1	Murine knee joint_Operated (DMM)_6hrvsMurine knee joint_Operated (Sham)_6hr	Mouse DMM model of OA	22307759	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy-ST
E-MTAB-5879_9	0.013598104530986	0.354887877997201	E-MTAB-5879	9	InjuryRepair.Day7vsInjury.Day7	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE104459_1	0.0134174136477191	0.351382478033708	GSE104459	1	E12.5_Pitx_KOvsE12.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
GSE57104_1	0.0131898654455156	0.346968046905386	GSE57104	1	Rs1 expressing osteoblastsvswild type osteoblasts	Mouse model of Markedly Enhanced Intramembranous Bone Formation	25704759	Mouse	Bone	Gene perturbation	engineered constitutively active Gs-coupled GPCR		Microarray	FALSE	Affy-ST
GSE45793_3	0.0129881964880296	0.343055672670296	GSE45793	3	WT DMM 6wkvsWT Sham 6wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE120308_4	0.0129137654774784	0.341611712372178	GSE120308	4	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE108721_2	0.0129124763802462	0.341586703908504	GSE108721	2	Mir182Loss_BasalvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE58203_7	0.0128321044798257	0.340027490451211	GSE58203	7	PDGF.4vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
E-MTAB-6266_1	0.0126581604381006	0.336652979095192	E-MTAB-6266	1	OAvsnonOA	Human intact knee osteoarthritic and nonOA cartilage	29273645	Human	Cartilage	Disease	Osteoarthritis		RNASeq	FALSE	RNASeq
GSE63939_2	0.0122899011939535	0.329508756223234	GSE63939	2	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsOsteosarcoma cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
GSE103697_3	0.0120498425803984	0.324851623334303	GSE103697	3	U266.5 ug/ml CRP for 24 hoursvsU266.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
E-MTAB-2450_2	0.0119557994658027	0.323027188561997	E-MTAB-2450	2	miR-195 transfection.rhBMP2vsmiR-195 transfection.none	Osteoblasts treated with miR-195 mimic and or rhBMP2 	25407900	Mouse	Bone	Gene perturbation	miR-195-5p	Overexpression	Microarray	FALSE	1C-Agilent
GSE55900_1	0.0118733467729224	0.321427607767511	GSE55900	1	Lrp5KOvsLrp5WT	Lrp5 KO in osteoblast	25802278	Mouse	Bone	Gene perturbation	Lrp5	Knockout	Microarray	FALSE	Illumina
GSE21639_4	0.0118703775063858	0.321370004048823	GSE21639	4	RAW_RL_day5vsRAW_CTRL_day5	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE51588_3	0.0117953998175078	0.319915438200764	GSE51588	3	OA-Subchondral bone from medial tibialvsOA-Subchondral bone from lateral tibial	Subchondral Bone in Osteoarthritis	24229462	Human	Bone	Disease	Osteoarthritis	Bone	Microarray	FALSE	1C-Agilent
GSE27492_3	0.0117414998112848	0.318869779026209	GSE27492	3	Ankle.D07vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE65745_1	0.0114179239502437	0.312592413002127	GSE65745	1	X500.ng.ml.doxycyclinevsvehicle..control.	Estrogen inhibition of RUNX2-Mediated Osteoblast-Driven Osteoclastogenesis	25701138	Mouse	Bone	Exogenous	Estradiol		Microarray	FALSE	Illumina
GSE121780_3	0.0114005974622932	0.31225627944004	GSE121780	3	Apert syndrome_mandibular condylar cartilagevscontrol_mandibular condylar cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
GSE93698_12	0.0107896239078174	0.300403403208361	GSE93698	12	OsteoarthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE105139_1	0.0107714468972861	0.300050769523137	GSE105139	1	AhsgHETvsAhsgWT	Mouse model of slipped capital femoral epiphysis (SCFE)	29088242	Mouse	Cartilage	Gene perturbation	Ahsg	Knockout	Microarray	FALSE	Affy-ST
E-MTAB-4294_1	0.0107589349395074	0.299808037761867	E-MTAB-4294	1	synovitisvsControl	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE44991_2	0.0107577664743852	0.299785369559009	GSE44991	2	cartilage tissue from the medial part of condylus humeri.affectedvscartilage tissue from the medial part of condylus humeri.non-affected	Porcine osteochondrosis cartilage	23922127	Pig	Cartilage	Disease	Osteochondrosis		Microarray	FALSE	Affy
GSE7669_1	0.0107304377366994	0.299255192527637	GSE7669	1	fibroblasts_RAvsfibroblasts_OA	Synovial fibroblasts from rheumatoid arthritis and osteoarthritis	17594488	Human	Synovium	Disease	Osteoarthritis	 RA	Microarray	FALSE	Affy
GSE29107_1	0.0105927654938837	0.29658435343374	GSE29107	1	p62_wild_typevsp62_empty_vector	p62P392L Paget’s disease of bone model	NA	Human	Bone	Disease Gene perturbation	Paget??s Disease p62	Overexpression	Microarray	TRUE	1C-Agilent
GSE35466_5	0.010546678675352	0.295690269963241	GSE35466	5	bone marrow cells, adiponectin, 120 hrsvsbone marrow cells, unterated, 120 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE37676_1	0.010180838200072	0.288592971164847	GSE37676	1	Mc3T3 cells_treated with AA_5 daysvsMc3T3_untreated_5 days	Ascorbic Acid (AA) stimulated Mc-3T3-E1 osteoblasts	23050002	Mouse	Bone	Exogenous	Ascorbic Acid		Microarray	FALSE	Affy
GSE16981_3	0.0101629125694586	0.288245214245617	GSE16981	3	Hypertrophic zone.1 weekvsResting zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE103697_1	0.00998796497409634	0.284851233966653	GSE103697	1	ARP-1.5 ug/ml CRP for 24 hoursvsARP-1.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE75181_1	0.00979591214218363	0.281125412398881	GSE75181	1	cultured chondrocytes from cartilage_COTvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
GSE15083_1	0.00979585711690125	0.281124344909368	GSE15083	1	persistentvsextended	Synovial fluid mononuclear cells from persistent and extended oligoarticular JIA	20127724	Human	Synovium	Disease	juvenile idiopathic arthritis		Microarray	FALSE	Affy
E-GEOD-8488_3	0.00944227235486525	0.274264806732768	E-GEOD-8488	3	SB90vsDMSO	Mouse chondrocytes treated with MEK/ERK pathway inhibitors	20111593	Mouse	Cartilage				RNASeq	FALSE	Affy
GSE65745_3	0.00925416334921531	0.270615495325262	GSE65745	3	X500.ng.ml.doxycycline.and.10nM.E2vsvehicle..control.	Estrogen inhibition of RUNX2-Mediated Osteoblast-Driven Osteoclastogenesis	25701138	Mouse	Bone	Exogenous	Estradiol		Microarray	FALSE	Illumina
GSE23492_5	0.0091259535250504	0.268128226987083	GSE23492	5	Native articular cartilagevsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE10556_1	0.00872767159425778	0.260401564521227	GSE10556	1	chondrocyte Slc39a13 knockoutvschondrocyte wild type	Slc39a13 knockout chondrocytes	18985159	Mouse	Cartilage	Gene perturbation	Slc39a13	Knockout	Microarray	FALSE	Affy
GSE112413_1	0.00856843735946672	0.25731242316151	GSE112413	1	Mutant_SkullvsWT_Skull	Constitutively active FGF8 signaling in embryonic skulls	29752281	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
